5.999999999999999778e-01 1.041745362137899775e+02 4.573634184828152538e-01 1.000000000000000000e+00
6.482758620689654805e-01 1.073091114771664394e+02 4.507128045875024580e-01 1.000000000000000000e+00
6.965517241379309832e-01 1.105357331868515018e+02 4.450969044820714537e-01 1.000000000000000000e+00
7.448275862068964859e-01 1.138517193975009008e+02 4.406201748878749713e-01 1.000000000000000000e+00
7.931034482758620996e-01 1.172544830736022590e+02 4.373982102098790681e-01 1.000000000000000000e+00
8.413793103448276023e-01 1.207415379371463899e+02 4.355572544268204727e-01 1.000000000000000000e+00
8.896551724137931050e-01 1.243105017948110316e+02 4.352337243635995834e-01 1.000000000000000000e+00
9.379310344827584967e-01 1.279590978360276381e+02 4.365737496633172454e-01 1.000000000000000000e+00
9.862068965517241104e-01 1.316851543266205624e+02 4.397327330821380054e-01 1.000000000000000000e+00
1.034482758620689502e+00 1.354866030592191350e+02 4.448749333772381576e-01 1.000000000000000000e+00
1.082758620689655116e+00 1.393614768632747882e+02 4.521730720010389004e-01 1.000000000000000000e+00
1.131034482758620729e+00 1.433079064252465571e+02 4.618079640077262238e-01 1.000000000000000000e+00
1.179310344827586121e+00 1.473241166236887238e+02 4.739681729773538299e-01 1.000000000000000000e+00
1.227586206896551513e+00 1.514084225444657079e+02 4.888496893293900469e-01 1.000000000000000000e+00
1.275862068965517127e+00 1.555592253077530813e+02 5.066556310973596711e-01 1.000000000000000000e+00
1.324137931034482740e+00 1.597750078103145484e+02 5.275959660401612350e-01 1.000000000000000000e+00
1.372413793103448132e+00 1.640543304631675312e+02 5.518872538496919500e-01 1.000000000000000000e+00
1.420689655172413524e+00 1.683958269855459946e+02 5.797524071588912031e-01 1.000000000000000000e+00
1.468965517241379359e+00 1.727982003004394471e+02 6.114204700433836237e-01 1.000000000000000000e+00
1.517241379310344751e+00 1.772602185643864345e+02 6.471264127311211478e-01 1.000000000000000000e+00
1.565517241379310365e+00 1.817807113541397541e+02 6.871109412779642378e-01 1.000000000000000000e+00
1.613793103448275978e+00 1.863585660248577653e+02 7.316203210254784706e-01 1.000000000000000000e+00
1.662068965517241370e+00 1.909927242482497434e+02 7.809062127247176077e-01 1.000000000000000000e+00
1.710344827586206762e+00 1.956821787342898347e+02 8.352255202820242364e-01 1.000000000000000000e+00
1.758620689655172153e+00 2.004259701364430555e+02 8.948402491569086292e-01 1.000000000000000000e+00
1.806896551724137989e+00 2.052231841376037664e+02 9.600173745155207161e-01 1.000000000000000000e+00
1.855172413793103381e+00 2.100729487119349130e+02 1.031028718314572989e+00 1.000000000000000000e+00
1.903448275862068773e+00 2.149744315563759756e+02 1.108150834558845999e+00 1.000000000000000000e+00
1.951724137931034164e+00 2.199268376846205797e+02 1.191664902039764495e+00 1.000000000000000000e+00
2.000000000000000000e+00 2.249294071757626057e+02 1.281856623922849048e+00 1.000000000000000000e+00
