1.000000000000000056e-01 7.080156377004790613e+01 1.610062958899425078e+00 1.000000000000000000e+00
1.444444444444444586e-01 7.248525348130213786e+01 1.416056251673859956e+00 1.000000000000000000e+00
1.888888888888888840e-01 7.426201797832034401e+01 1.268153687809916885e+00 1.000000000000000000e+00
2.333333333333333648e-01 7.613031032062846748e+01 1.169619565962403795e+00 1.000000000000000000e+00
2.777777777777777901e-01 7.808840611446007074e+01 1.124138041467799942e+00 1.000000000000000000e+00
3.222222222222221877e-01 8.013444368994595379e+01 1.135802357566953136e+00 1.000000000000000000e+00
3.666666666666666963e-01 8.226646053438665263e+01 1.209102162993759721e+00 1.000000000000000000e+00
4.111111111111110938e-01 8.448242569264125734e+01 1.348909507194396173e+00 1.000000000000000000e+00
4.555555555555556024e-01 8.678026805102332730e+01 1.560464025306843583e+00 1.000000000000000000e+00
5.000000000000000000e-01 8.915790058362746606e+01 1.849357742352574663e+00 1.000000000000000000e+00
5.999999999999999778e-01 9.478855544185995541e+01 6.153619885783201404e-01 1.000000000000000000e+00
7.263157894736842479e-01 1.024273986027619401e+02 6.254607080562362142e-01 1.000000000000000000e+00
8.526315789473684070e-01 1.106132237827644076e+02 6.510284309641803935e-01 1.000000000000000000e+00
9.789473684210525661e-01 1.193062516919965503e+02 6.955183691895806541e-01 1.000000000000000000e+00
1.105263157894736725e+00 1.284711361078524874e+02 7.629336308887995077e-01 1.000000000000000000e+00
1.231578947368420884e+00 1.380768272105781591e+02 8.577668769265192061e-01 1.000000000000000000e+00
1.357894736842105043e+00 1.480962034242116374e+02 9.849490374519541680e-01 1.000000000000000000e+00
1.484210526315789647e+00 1.585056155408955476e+02 1.149806680948164406e+00 1.000000000000000000e+00
1.610526315789473806e+00 1.692844229612308595e+02 1.358026930334611304e+00 1.000000000000000000e+00
1.736842105263157965e+00 1.804145618939906797e+02 1.615628653632654954e+00 1.000000000000000000e+00
1.863157894736842124e+00 1.918801620622314488e+02 1.928938736028781742e+00 1.000000000000000000e+00
1.989473684210526283e+00 2.036672157785309309e+02 2.304572411258089204e+00 1.000000000000000000e+00
2.115789473684210442e+00 2.157632969020240807e+02 2.749416817265022406e+00 1.000000000000000000e+00
2.242105263157894601e+00 2.281573244297979386e+02 3.270617111519261488e+00 1.000000000000000000e+00
2.368421052631579204e+00 2.408393646448953689e+02 3.875564624436583561e+00 1.000000000000000000e+00
2.494736842105262919e+00 2.538004658813461276e+02 4.571886644376889741e+00 1.000000000000000000e+00
2.621052631578947523e+00 2.670325205379252225e+02 5.367437517953941750e+00 1.000000000000000000e+00
2.747368421052631682e+00 2.805281496910482133e+02 6.270290819283738770e+00 1.000000000000000000e+00
2.873684210526315841e+00 2.942806063795307523e+02 7.288732395558306543e+00 1.000000000000000000e+00
3.000000000000000000e+00 3.082836942942004157e+02 8.431254137586041253e+00 1.000000000000000000e+00
