5.999999999999999778e-01 1.041745362137899775e+02 4.573634184828152538e-01 1.000000000000000000e+00
7.555555555555555358e-01 1.146004789602925911e+02 4.397914647423813994e-01 1.000000000000000000e+00
9.111111111111110938e-01 1.259224004108299368e+02 4.356148860173714166e-01 1.000000000000000000e+00
1.066666666666666430e+00 1.380618112853418324e+02 4.494898116468993288e-01 1.000000000000000000e+00
1.222222222222222321e+00 1.509512984593398244e+02 4.870555465874939483e-01 1.000000000000000000e+00
1.377777777777777768e+00 1.645336729574823096e+02 5.548027577984603331e-01 1.000000000000000000e+00
1.533333333333333215e+00 1.787606084250298863e+02 6.599671419963371033e-01 1.000000000000000000e+00
1.688888888888888662e+00 1.935912125266081887e+02 8.104455405907421417e-01 1.000000000000000000e+00
1.844444444444444553e+00 2.089907250672303292e+02 1.014730138265008907e+00 1.000000000000000000e+00
2.000000000000000000e+00 2.249294071757626057e+02 1.281856623922849048e+00 1.000000000000000000e+00
