5.999999999999999778e-01 9.478855544185995541e+01 4.161556108199707671e-01 1.000000000000000000e+00
6.736842105263157743e-01 9.917564090811438859e+01 4.072916330901575344e-01 1.000000000000000000e+00
7.473684210526315708e-01 1.037548463772104839e+02 4.007371836675746035e-01 1.000000000000000000e+00
8.210526315789472562e-01 1.085177386973718541e+02 3.968585386758765043e-01 1.000000000000000000e+00
8.947368421052630527e-01 1.134563807055359774e+02 3.960744515961011625e-01 1.000000000000000000e+00
9.684210526315788492e-01 1.185633520812840231e+02 3.988526060259269257e-01 1.000000000000000000e+00
1.042105263157894646e+00 1.238317495289908976e+02 4.057062810887584470e-01 1.000000000000000000e+00
1.115789473684210442e+00 1.292551728339984720e+02 4.171912748051456177e-01 1.000000000000000000e+00
1.189473684210526239e+00 1.348277018016898978e+02 4.339031026305481542e-01 1.000000000000000000e+00
1.263157894736842035e+00 1.405438677969024752e+02 4.564744698698323666e-01 1.000000000000000000e+00
1.336842105263157832e+00 1.463986225634545519e+02 4.855730052881556680e-01 1.000000000000000000e+00
1.410526315789473628e+00 1.523873061976716485e+02 5.218992368730108744e-01 1.000000000000000000e+00
1.484210526315789203e+00 1.585056155408954908e+02 5.661847877513533911e-01 1.000000000000000000e+00
1.557894736842105221e+00 1.647495738066998285e+02 6.191907695355070018e-01 1.000000000000000000e+00
1.631578947368420796e+00 1.711155019342862715e+02 6.817063510108918312e-01 1.000000000000000000e+00
1.705263157894736814e+00 1.775999919306455297e+02 7.545474815007452429e-01 1.000000000000000000e+00
1.778947368421052388e+00 1.841998823063785835e+02 8.385557500562289546e-01 1.000000000000000000e+00
1.852631578947368407e+00 1.909122356045953666e+02 9.345973635725681739e-01 1.000000000000000000e+00
1.926315789473683981e+00 1.977343179544572536e+02 1.043562228867742636e+00 1.000000000000000000e+00
2.000000000000000000e+00 2.046635805397726244e+02 1.166363125590208050e+00 1.000000000000000000e+00
