1.000000000000000056e-01 7.080156377004790613e+01 1.610062958899425078e+00 1.000000000000000000e+00
1.444444444444444586e-01 7.248525348130213786e+01 1.416056251673859956e+00 1.000000000000000000e+00
1.888888888888888840e-01 7.426201797832034401e+01 1.268153687809916885e+00 1.000000000000000000e+00
2.333333333333333648e-01 7.613031032062846748e+01 1.169619565962403795e+00 1.000000000000000000e+00
2.777777777777777901e-01 7.808840611446007074e+01 1.124138041467799942e+00 1.000000000000000000e+00
3.222222222222221877e-01 8.013444368994595379e+01 1.135802357566953136e+00 1.000000000000000000e+00
3.666666666666666963e-01 8.226646053438665263e+01 1.209102162993759721e+00 1.000000000000000000e+00
4.111111111111110938e-01 8.448242569264125734e+01 1.348909507194396173e+00 1.000000000000000000e+00
4.555555555555556024e-01 8.678026805102332730e+01 1.560464025306843583e+00 1.000000000000000000e+00
5.000000000000000000e-01 8.915790058362746606e+01 1.849357742352574663e+00 1.000000000000000000e+00
5.999999999999999778e-01 9.478855544185995541e+01 6.153619885783201404e-01 1.000000000000000000e+00
6.827586206896552046e-01 9.972938428902912733e+01 6.203882191137056745e-01 1.000000000000000000e+00
7.655172413793103203e-01 1.049112375278870672e+02 6.315902400036035313e-01 1.000000000000000000e+00
8.482758620689654361e-01 1.103222947379867662e+02 6.498532379940434867e-01 1.000000000000000000e+00
9.310344827586206629e-01 1.159515348201363736e+02 6.761721585939794998e-01 1.000000000000000000e+00
1.013793103448275890e+00 1.217887612175769050e+02 7.116435380137072775e-01 1.000000000000000000e+00
1.096551724137931005e+00 1.278245906630027520e+02 7.574579796761015116e-01 1.000000000000000000e+00
1.179310344827586121e+00 1.340504186920393295e+02 8.148933541339524744e-01 1.000000000000000000e+00
1.262068965517241459e+00 1.404583715752160913e+02 8.853087300834225903e-01 1.000000000000000000e+00
1.344827586206896353e+00 1.470412514464034359e+02 9.701390019370341733e-01 1.000000000000000000e+00
1.427586206896551690e+00 1.537924792121156088e+02 1.070890157059878778e+00 1.000000000000000000e+00
1.510344827586206806e+00 1.607060382127072842e+02 1.189135116356453858e+00 1.000000000000000000e+00
1.593103448275861922e+00 1.677764204558519907e+02 1.326510080452113716e+00 1.000000000000000000e+00
1.675862068965517260e+00 1.749985764447302472e+02 1.484711316845896745e+00 1.000000000000000000e+00
1.758620689655172598e+00 1.823678690853816988e+02 1.665492328897822505e+00 1.000000000000000000e+00
1.841379310344827491e+00 1.898800318063231032e+02 1.870661353960353823e+00 1.000000000000000000e+00
1.924137931034482829e+00 1.975311308031552073e+02 2.102079144539952260e+00 1.000000000000000000e+00
2.006896551724137723e+00 2.053175311904969362e+02 2.361656992617938489e+00 1.000000000000000000e+00
2.089655172413793061e+00 2.132358667737248084e+02 2.651354962940384752e+00 1.000000000000000000e+00
2.172413793103448398e+00 2.212830131228451762e+02 2.973180306116354199e+00 1.000000000000000000e+00
2.255172413793103292e+00 2.294560636259594730e+02 3.329186026736850490e+00 1.000000000000000000e+00
2.337931034482758630e+00 2.377523082103221270e+02 3.721469585481821163e+00 1.000000000000000000e+00
2.420689655172413524e+00 2.461692144383232517e+02 4.152171717379645521e+00 1.000000000000000000e+00
2.503448275862068861e+00 2.547044107094827723e+02 4.623475351089861185e+00 1.000000000000000000e+00
2.586206896551723755e+00 2.633556713249139420e+02 5.137604616362255960e+00 1.000000000000000000e+00
2.668965517241379537e+00 2.721209031959578510e+02 5.696823928746083787e+00 1.000000000000000000e+00
2.751724137931034431e+00 2.809981340027672445e+02 6.303437142237424240e+00 1.000000000000000000e+00
2.834482758620689768e+00 2.899855016309692815e+02 6.959786761909646735e+00 1.000000000000000000e+00
2.917241379310345106e+00 2.990812447348984051e+02 7.668253209712532659e+00 1.000000000000000000e+00
3.000000000000000000e+00 3.082836942942004157e+02 8.431254137586041253e+00 1.000000000000000000e+00
