5.999999999999999778e-01 9.478855544185995541e+01 4.161556108199707671e-01 1.000000000000000000e+00
6.583333333333333259e-01 9.824553280030443148e+01 4.089589998092373335e-01 1.000000000000000000e+00
7.166666666666666741e-01 1.018240479593062844e+02 4.031652716739565490e-01 1.000000000000000000e+00
7.749999999999999112e-01 1.055198426569080965e+02 3.989477368059379803e-01 1.000000000000000000e+00
8.333333333333332593e-01 1.093288476960593840e+02 3.965009144503691130e-01 1.000000000000000000e+00
8.916666666666666075e-01 1.132471935379481067e+02 3.960394021180951851e-01 1.000000000000000000e+00
9.499999999999999556e-01 1.172712146271730234e+02 3.977967866678364106e-01 1.000000000000000000e+00
1.008333333333333304e+00 1.213974489643625105e+02 4.020246110683765028e-01 1.000000000000000000e+00
1.066666666666666652e+00 1.256226341777742164e+02 4.089914050052024796e-01 1.000000000000000000e+00
1.125000000000000000e+00 1.299437011056326696e+02 4.189817831426142503e-01 1.000000000000000000e+00
1.183333333333333348e+00 1.343577656915676073e+02 4.322956117172228607e-01 1.000000000000000000e+00
1.241666666666666696e+00 1.388621198179592398e+02 4.492472419672605688e-01 1.000000000000000000e+00
1.299999999999999822e+00 1.434542215549096795e+02 4.701648074719513848e-01 1.000000000000000000e+00
1.358333333333333393e+00 1.481316851830410712e+02 4.953895816008502817e-01 1.000000000000000000e+00
1.416666666666666519e+00 1.528922712527958652e+02 5.252753908050183940e-01 1.000000000000000000e+00
1.475000000000000089e+00 1.577338768676905261e+02 5.601880793028233274e-01 1.000000000000000000e+00
1.533333333333333215e+00 1.626545263205458980e+02 6.005050207331252832e-01 1.000000000000000000e+00
1.591666666666666563e+00 1.676523621669571753e+02 6.466146725001583606e-01 1.000000000000000000e+00
1.649999999999999911e+00 1.727256367864476374e+02 6.989161687679132928e-01 1.000000000000000000e+00
1.708333333333333037e+00 1.778727044565995641e+02 7.578189483415463945e-01 1.000000000000000000e+00
1.766666666666666607e+00 1.830920139470789252e+02 8.237424139740918694e-01 1.000000000000000000e+00
1.824999999999999734e+00 1.883821016273448095e+02 8.971156199413542476e-01 1.000000000000000000e+00
1.883333333333333304e+00 1.937415850727263376e+02 9.783769850248629218e-01 1.000000000000000000e+00
1.941666666666666430e+00 1.991691571474929958e+02 1.067974028325043845e+00 1.000000000000000000e+00
1.999999999999999556e+00 2.046635805397725960e+02 1.166363125590207162e+00 1.000000000000000000e+00
